# source_sha256=bb2bbff8be3d637b38ed5d06277856c15f41ea262614edf974be8f4b96fdc791
identifier	owner_grid	duplicate_grid
CE021E2E-20EC-4004-ADD9-3957BA85DAAB	SS	SX
CE027ED3-1159-42FE-8253-80F94B8BB310	SD	SE
CE0425DC-CB64-4376-91B5-662BAC8A2BE7	SO	ST
CE103E0D-3068-404E-B843-C51D107A2882	SE	SK
CE18014C-5EA4-4D06-A695-3C5637CA5D12	SP	TL
CE44D57F-078B-49D7-843B-E59A469ECFC6	NX	NY
CE48823A-42FE-446D-8D7E-D7B4DD05FC48	SK	TF
CE57704B-05A8-4EFA-ADF3-E191E01E2D24	SS	ST
CE5909C4-8A8D-4755-88D4-52BD6477562C	NH	NN
CE5A77F0-9DFB-4D86-B4FF-A96E95D4E908	SX	SY
CE5D6047-6183-43B6-AC55-216D69B15497	SD	SJ
CE6B3F7B-6357-4338-A4DF-234CB866E29A	SK	SP
CE72ED41-968B-4DB6-A3F4-271EA4A00745	SU	SZ
CE93AA3E-128C-424A-96CC-063D708C18CA	NS	NT
CEA12CEB-1968-4DB1-98C2-C41FB08F433E	SN	SS
CEA1C2A1-5650-4CB9-8E2E-603641197490	SO	SP
CEA6BD7B-8AF8-4410-B0CA-5A3C397FA2FF	SN	SO
CEB82BAE-25A1-4CBA-9FA5-50776D3FEFAF	SJ	SK
CEC6F145-06F5-4043-9CE2-899015F2D2C2	SN	SO
CED7C045-8408-4972-A098-9B317974E934	NN	NO
CED81D45-A902-482E-AEDF-2AC2D315A58F	SS	SX
CEDD0479-348E-4BFD-B43B-1282504FA099	SU	TQ
CEE10820-C90C-4E48-BB0C-294C46A546D5	SW	SX
CEEC3430-C19B-4DA1-9F19-E10FFE9809BF	SJ	SK
CEED3411-8CAE-4C4A-8384-D609A5DDB0DC	TL	TQ
CEF5E6BC-C8C0-402C-A47E-F7233F889F9A	SP	SU
CEF6ED4E-D2CD-4AD9-B106-9AA6FBE2DB11	NY	NZ
CF0042C0-EC6E-448C-9C96-8553F8E8A136	NY	SD
CF0C6C44-C003-4CE2-AE63-E55D7F5F87EF	SD	SJ
CF197F8B-D1AA-461C-AC09-A78EF759954F	TL	TQ
CF1E020D-CA65-49BD-9642-AE24D2D54BE7	NJ	NK
CF290F00-9C92-4A88-AD29-69D8C6511B06	SN	SS
CF4632D0-EE85-4025-B026-20E82AE67AAC	SU	SZ
CF5001F0-E15E-4AD2-BA42-BBC11F2FEA93	SP	TL
CF55B63A-29B5-431F-931C-95818DAC48A5	SJ	SO
CF57F080-1A11-4D61-9BF4-89EAF6CBC247	TA	TF
CF7DDC80-CE95-413F-A2EA-FB753DFE4A54	SS	ST
CF8238F2-BF9E-4C06-99A3-7B6019FC5E9C	NN	NO
CF933E33-3086-4FE0-8A95-161211689CB8	TL	TQ
CFA84D5D-7FE1-421F-B82C-756869234059	SD	SJ
CFB44012-91E6-470B-A624-D385E8CE6DD4	SJ	SK
CFB8278C-30AB-4F7B-9B8A-6BC4FB404A44	SN	SO
CFBABE91-D3BA-4D37-8192-2A2F9D3DFE99	NW	NX
CFC6CFF6-84CA-4D64-9B10-F65E513A9F52	TL	TQ
CFD0016E-C43F-47EB-A460-DC07C053836B	SE	SK
CFE06699-696F-4C80-BF70-886765A76203	ST	SY
CFE118B9-6DD0-4928-9AA2-988E06559934	NT	NU
CFF939DA-954C-43E9-8EA0-A93E3CE8A5C1	NX	NY
D003A285-CB39-4A66-89C5-57643290F375	SO	ST
D0101B67-128D-48EA-804C-A0E348255869	SP	SU
D0163E71-6816-4A65-91E8-DB35B9E7E0E0	NS	NX
D01955B3-63A7-4D17-8C61-6BDDE644087E	SN	SO
D0235467-0083-4F0E-B721-75B66A231975	SM	SN
D02D9B42-A547-46F4-B91F-2AAB6F27A208	SJ	SK
D043B3E8-0C93-4924-A8C0-A66772E14A3D	SD	SE
D055E035-464B-4055-92D1-A36950BB733F	ST	SY
D06DF732-3AA9-4B61-80A1-1345DCCD71B3	SO	SP
D06EDBF0-D137-4855-899C-5619EA98463C	NZ	SE
D079AE0C-169E-4569-B16C-C9B3F04DA708	SN	SS
D080ACB1-FF71-4C6B-ABC4-4CDE6521667A	SJ	SO
D091D6C9-30CE-4339-AE9A-798875DC407F	TL	TM
D096B1D9-8A8F-4BAB-9FC9-059FB85A1990	ST	SU
D099DA26-8C57-4801-8A43-DED430591175	SO	ST
D09DBA64-99E4-4BCB-BB80-4EB4D32F4A2B	SH	SN
D0A726B6-E02E-44BE-A724-FB5544647999	SY	SZ
D0B132D9-635A-42CA-B1F7-809419B6897D	SN	SS
D0B762EB-0971-409F-981C-3779F34455B5	TL	TQ
D0BA22B2-B6EF-43FD-B21B-14B09B47ACFE	TA	TF
D0BDBF50-34F7-4666-9FF0-549E31066AD2	ST	SY
D0C82D19-92B1-4BF3-B8DF-2DD5C729263B	SY	SZ
D0CC09DA-9330-453D-96EF-D329A9A9A515	NO	NT
D0D43621-E3FE-474F-9786-2AEED4772917	SE	TA
D0D5CE1D-664C-4455-88D2-D599D548A388	SY	SZ
D0D5EBDF-D2F1-4124-9811-41FFC3E425AE	SH	SJ
D0D6E7FD-E33E-45BE-AE06-98F98414A898	SD	SE
D0E3FAA5-5290-4DE4-B1BB-F3C50794C731	ST	SU
D0EB59B3-C948-4E9B-BD31-412958823F40	NJ	NK
D0EE41DA-7E20-4827-BB74-40E994B9BF36	ST	SU
D0F232D0-7B10-47DD-80D8-67679156BE50	NS	NT
D0F8E518-CF01-4AE7-9C60-FCCA406916D4	SU	SZ
D101494B-1B90-426A-82D4-01DA895DB582	SW	SX
D1049A8A-0E2F-4EB2-8323-1F09A276CE7F	ST	SY
D10E8801-C733-4B53-83DD-9932F86D4390	TL	TQ
D11202F9-2823-4AF8-953D-74698B2712FF	SH	SN
D130324B-0612-48B4-8B07-1B6F1B366945	TQ	TV
D14827DD-3731-4926-87FF-5828AA6D7AE3	NZ	SE
D15F54D5-0FC8-4B4F-BE31-5C66E9B16BF5	SD	SE
D163E765-3832-4769-B449-18A851C940BC	SE	SK
D164DEC3-EBFB-4AB8-BF26-363897F1AD72	SU	TQ
D166A5FD-5743-4433-9807-BA52E43A79F2	NN	NO
D17C1670-FE45-4F4C-AE9D-9F8180AF9B06	SS	ST
D1A13917-6893-47C6-9D54-39F973C24C45	SO	SP
D1A16309-5C3A-43E0-A241-1F0EC9C81B5E	SW	SX
D1AD6863-ED09-470D-810B-BAF8DF192A72	TL	TQ
D1BD2712-7470-4CCD-8170-4156B5793A15	SU	TQ
D1C1EDE6-B677-429E-A575-DD97D61E7054	SK	TF
D1E3B971-9403-4810-919B-68CAA8EEF9B5	SJ	SO
D1E9D0BE-044A-4EA4-A307-D35AA73D402B	SJ	SO
D1EC3C65-F5F1-4B8E-AE51-310B12A0E3E6	SP	SU
D1FFA162-37E3-4FCE-84A6-96CC25C0EBC9	TF	TG
D2087F85-1D19-455A-ACF0-0F5D56AD849B	SP	TL
D20B1EBD-08C6-4F13-9206-46FD66494F2A	NH	NJ
D21CF69D-44DC-462B-A584-6C473AFAFABF	SU	SZ
D2209A93-A036-47BD-A94B-B701E2FC6355	SD	SJ
D2250758-479B-44FE-9A3E-659795733B27	SK	TF
D2251BA0-0AC9-4DD5-9661-DAFA90B7BA90	SK	SP
D228DC58-61C1-4C92-998E-FCB97BB1273F	NJ	NO
D2441926-B75A-49A6-BD75-16346959EE0D	TG	TM
D24929FC-68B5-4880-8965-C2C5E197CA9D	SS	ST
D24C5321-CA90-4898-ADA0-69E296EA23B9	SP	SU
D25CEA9B-665E-4B6C-ACAC-3C66D0C6D797	SJ	SO
D25F39A9-2B70-4285-B88E-344F423A56B5	SD	SE
D2721C9E-D398-4E09-99F2-9EC7494B5D9F	SD	SJ
D2812963-72AF-44F4-828F-6B7C452A3B29	SW	SX
D285E84D-5AE7-4D1D-ADAA-82BEC970AFA1	NN	NS
D28EB851-4DCF-42CE-953F-07DE42A1BEF3	NJ	NK
D293179A-A665-4983-8738-DB31E2FA15AB	SH	SN
D29DCF46-0488-4DA9-9E1F-DC7E863EF6A5	SP	TL
D2A72B50-7018-4C6C-BD89-1B5D34534C33	SK	TF
D2B2E47F-0E18-426D-AB12-0C537ED41CB0	NL	NM
D2B363EF-043C-403E-B913-C92BC58B0C2F	SU	SZ
D2CD0C9C-3AD3-4456-9711-7DAD3FE3F2FD	SN	SS
D2D1ABB7-29E9-4526-A1F9-61F8410301AD	TQ	TV
D2E4A9D9-4EDD-4C12-9333-742543CAD68C	SO	ST
D2E664A2-E42C-439C-9A0F-6C47D512B322	SJ	SK
D2EA517D-A565-493F-97AD-9790B83583B7	ST	SY
D2ED69DA-5C2F-42E8-8414-429A07EAB356	SD	SJ
D2EDAC45-A8D1-4CE0-A172-647374BFF4F0	TF	TL
D2F6DEC3-DD52-4361-B5F7-294664E96967	SU	SZ
D30E3367-4A2C-4F06-9717-6EF8602213A4	SJ	SO
D3172BAA-0C47-4748-BDFD-333444051A7E	NS	NX
D3190BFF-3BBF-4936-B201-53BE977A8E37	SK	SP
D32043A8-14C1-4E19-97D8-216EA020C769	SU	TQ
D3211682-71DD-40C3-A789-B25DD35DF76A	ST	SY
D32A5B49-562B-4FD1-80DC-8EFE79699863	ST	SU
D3372189-462B-4F55-91BC-EF6A9F2030ED	SN	SS
D3380762-11DD-4622-A35F-BB127BCA3A13	TF	TG
D3384305-6829-45E8-9DEF-C268E04E8E94	NB	NG
D34307F8-0DEF-493A-A2DC-775A31DD7F41	SU	SZ
D36BA2B5-30FB-4998-B6FC-B24DA9EE8765	SN	SO
D370BC88-7A3B-467D-80BA-8092E78C95C4	TL	TQ
D37C541C-A828-4A87-B49A-A71F66AAA4D3	SS	ST
D383A2E3-372D-4D80-AC53-D7CC7B791211	NX	NY
D383E71B-FFAE-4D8C-8BF4-5C0CC587EAEE	SK	SP
D3928C69-354B-4AE4-BE30-AC3A79D56936	NT	NU
D39F0D15-B287-4FC3-B7BB-9BCEB297641C	TQ	TV
D3B7C9E6-CAC4-43E2-BDD7-A82A77DFBAE0	NJ	NO
D3BA1CD6-8B66-4559-AD3C-1B8C6CC65BBE	TQ	TV
D3D33502-FE32-4E96-A1FC-9991AD515E2A	TQ	TR
D3D7C9B3-2AA3-43B4-804B-93D3D3635C5A	NJ	NO
D3DC6905-705C-4D55-9C25-39C27FC1F638	SE	SK
D3DDCF16-990D-4E19-BA25-8EFA2333CD49	SD	SE
D3E14A27-B4E4-4CDA-921F-232F94C35713	ST	SU
D3F47E02-B9B5-4A98-8589-D728C1A30CE3	TQ	TR
D40500D5-09F6-42D7-932D-2E1444EDFDD8	ST	SU
D41A7CCC-E466-4284-BC80-51AB44ED8562	SJ	SK
D42113F5-489E-4298-9C23-A044AB2A7C60	SP	TL
D422FF1E-7793-4A0C-A5C2-D9CA54111E9F	NU	NZ
D4271353-25FF-4C06-974D-5D62B4F3414B	SO	ST
D42922B7-83B2-487C-9085-B405076923BF	SH	SN
D43954D8-2CC2-45ED-9012-CC7324011241	SE	SK
D4396BB7-5DAE-4691-B9CD-897AB105C323	SK	SP
D43C2041-52D9-4E98-B9EA-021F5ED9FA56	SU	SZ
D44CE846-F0BB-45DF-9F20-5D652BC0B342	ST	SU
D476C1C1-3D0D-4A92-86AB-D7C1E370EF4F	SD	SE
D4770544-DB49-4841-98E6-71ECA6949F15	SK	TF
D47C96BB-4A71-486F-860D-D861CF3BEE13	NT	NU
D4A91A32-1576-47E5-857C-B827A375DD81	NX	NY
D4AAD242-C349-4CDB-B501-0F0B0D38990C	TG	TM
D4AF262F-E30E-4814-B7CB-7BE1827BEFFE	SM	SN
D4B9B830-F7DC-4997-839C-ECA7CE1F2E08	TQ	TV
D4D24B9F-D2EF-4200-AC6D-80D36D33F926	NO	NT
D4DB9E71-B65F-4F9C-91E2-DA2D1FA4657F	SK	TF
D4E0044E-DD5E-443C-A6DB-15163F8940F1	SD	SJ
D4EB3CD4-EF47-47CB-B832-93306498E078	NZ	SE
D50826A1-3388-427F-9AA5-F1FE456E3DC1	TL	TQ
D518D314-8B55-421E-9A74-4394449F0040	ST	SY
D51D64D5-DFF9-41B8-B139-9276BF7722A0	SU	SZ
D51DF457-39F1-4354-9E94-B013C1C8E0AA	SS	SX
D51EE44D-58A5-4A36-9168-755242F965C4	SD	SE
D529F14B-2121-4033-BD91-109119BC2D55	NN	NS
D538A242-4802-4062-B256-562B6EF2429B	SN	SO
D53BC224-BD39-48EB-BA70-CE4E24B85B46	NS	NT
D54293B4-CA7C-43A5-9111-245A16FF02B4	SO	ST
D54FE3F4-1B2E-4984-800F-05034518F6FC	SD	SJ
D571D143-4DDD-488B-BBE9-054F28AB314C	SS	ST
D589E8DE-AE9C-4E85-813C-2A4CD95CE401	SD	SJ
D58E37FA-EB5E-4305-8364-98869F9C0F1A	NC	NH
D5933B27-58F8-495E-BF6C-4ACEA82F5D46	SK	SP
D59A017A-DD2A-45C2-81BD-DAB19755D7A5	NX	NY
D59B9F70-78BE-4A2A-ABBD-49AAC25F7691	SS	SX
D5A4A3EF-A087-4711-8675-39277208737F	SE	TA
D5A4A3EF-A087-4711-8675-39277208737F	SE	TF
D5AFB165-4348-42FD-8053-CF2596C745A5	SS	ST
D5EB5376-10F9-4A12-8173-1F5A7C5AA1EA	SU	SZ
D5F33033-D1E1-486E-9E6C-5D85BD5777A3	SN	SO
D6099026-33CF-408C-BD80-FB8201EC2940	SW	SX
D609C239-BE60-492C-AB7D-AC15F060462D	TL	TQ
D60D5719-D0CD-4F72-8C9D-06789FF23831	TL	TQ
D6163F21-5218-4786-963C-FE2197C78FF6	TA	TF
D617BEFA-9761-45FF-ACA2-1BD009C0E6B0	SD	SJ
D61F26FC-CC19-4957-B853-21DC8383A4DD	SS	ST
D622F962-031B-4F16-8354-BD0705DCF162	SK	TF
D63088E8-799F-47F3-A8C4-8993E646C117	SU	TQ
D63535EA-935B-4952-81D8-C3D57578FB3F	TQ	TV
D635ED28-5CFF-4BCD-9432-CB3FBE6A23F7	SK	SP
D63BEBC0-1D27-4FF5-B3E8-F993DD5B8A6A	SK	SP
D6401D90-0841-491A-8A9A-A39665DF75CC	NX	NY
D64CF45D-742A-4F28-B4F6-FCF071025038	SD	SE
D64D484F-0CA5-4901-BFA2-7DA79493145C	SO	SP
D653B338-AD39-40EE-A88A-497645B3553A	SN	SO
D65A2AF3-2F4E-489D-8F35-9AE305131045	TL	TQ
D66B4993-EECA-4591-868C-A13A11625580	SO	SP
D6816B81-A327-4378-9BC8-5FAE75BAF2F9	SO	ST
D685AEB3-613F-4B1D-82FB-F7E6B33122EF	TF	TL
D69EAA21-B8B4-456F-8A5C-29882FC3C47B	SP	TL
D6A7F65D-F1FF-44C7-A741-B5148BE18F07	NJ	NK
D6B8395E-6DA3-481F-B15E-C018E2E2EBCB	NN	NO
D6BB06CF-1141-4152-AE8C-E6B015B3D482	NM	NN
D6BB4D00-256F-4A9C-82CC-40EC19263552	SK	SP
D6DB84D8-3230-4EE2-9E14-2ED8C49D13DF	SP	SU
D6DE1EA4-4535-4E48-A01C-DCBB6E3513DC	SP	SU
D6E7723C-C630-4203-B16C-EADFD04FA2B0	ST	SU
D6FD36CE-2A3A-4475-8259-230C80D2E7AC	SS	ST
D6FE3C20-7C53-480F-BB74-BD04C0A212D6	TF	TL
D7016525-930C-4021-9258-07AA8603E6FA	NT	NY
D71F0266-810A-4F96-B1B8-4D8A21F5C587	SK	SP
D7210DD2-F9FA-44FC-A5B4-5D6EE5DFDB00	SP	TL
D72DC8DC-F140-4FBE-9491-D1823CBB5123	SH	SN
D72E1DD0-10A5-4B22-9FF8-BFFE3538FE29	NM	NN
D73D2240-A554-4DC1-8C1D-2830EB32E950	SN	SO
D748EB70-BBBA-476A-AC0F-D2555B15DC7E	SK	SP
D75BB255-E724-477F-B458-10E0B68CA78B	SU	SZ
D76376CD-3FF7-4442-880A-F111BA8C659D	NC	NH
D76C69BE-6D6D-4905-98FE-0576E4F6B040	ST	SU
D7795213-A2AC-4F79-AB53-579A7C33BA41	NX	NY
D7931614-65E0-4909-A965-19C05960CA2D	NJ	NK
D794E7F7-C994-4506-B237-41F654646791	SN	SS
D7A2BC68-284E-43EA-BD41-D736E4083311	SO	SP
D7ABD694-255F-4A02-87D7-843C9B889F5E	SJ	SK
D7AEB1DC-F5B1-4D8D-800B-4AF31CB1A2E6	SO	ST
D7B55A8C-77F4-4E5C-BD52-2928CA310DE5	SO	SP
D7C20962-8BD2-44A3-8480-EFAB05B5307E	SP	SU
D7C7130F-4AC8-4A88-AAB1-B7858B16DB0F	SU	TQ
D7D0C92D-F134-4451-A3B9-0DB9EF8B9F04	SH	SJ
D7DC735E-D6C7-46D0-A72B-25174D56252C	ST	SU
D7E1FB63-DC25-4FC1-870E-F2F411AE2111	SD	SJ
D7F1D916-F37D-4647-8379-F98E0FEDF526	NZ	SE
D8179336-692F-47F5-839B-7F2032344574	SD	SE
D81974EF-2EC5-44DD-A5F9-C30C8B2DE2D0	SU	TQ
D8216BF1-26DE-4422-9E0A-58730B707FC9	NN	NS
D824F147-C2D7-4BD1-A6AC-575BB756B3A4	NC	ND
D826E268-3F9E-4386-BAA0-34D2E77E7631	SJ	SK
D8293906-93FE-48A9-92D7-91FB5FD811A2	SD	SJ
D82A9573-BAD1-456E-8044-D508B6ADDB01	SD	SE
D83ED50B-0FA7-413E-BD51-610529C5209F	SD	SJ
D842C419-AB3D-448E-B9FB-1AF13A4DCEA3	NT	NU
D84FBBEA-08EF-41A9-A39F-2BCC1D2BC5CC	NJ	NO
D853CA8D-8E83-405C-A09E-32525079ACC1	SE	SK
D85DDFB8-AF84-4C28-A17B-2591A8216CF6	SN	SO
D8632A69-F8D2-4587-8188-D6A6D9D335B1	TL	TQ
D86600A8-CAA8-4559-B64C-E6195FBE733F	SD	SJ
D868159A-61E3-47B9-817A-57335DFB02C2	SH	SN
D8699818-FA6F-4D95-9C28-510CC5EB23A8	SM	SN
D879C0B9-00C3-4866-B313-997A324EA866	SS	ST
D883809E-3851-4A92-AC44-E230A6EBC428	NH	NJ
D886A63A-4090-4187-988E-10B297251D0C	SU	TQ
D8A4C4D4-D466-45BE-9CD1-048015B0BD96	SN	SO
D8A65D5C-B6C7-49C9-B39F-88F949BE07B4	SO	SP
D8A7465E-ED14-4890-AD7F-8918DEE193A1	SD	SE
D8B4FC75-4A4C-40CF-A413-8B561ACB0466	SJ	SO
D8BDE07C-35BE-4322-A680-C8B610D25DA4	SK	SP
D8C9D5E9-945C-44A9-AE2D-7370CC2E2DF5	SU	TQ
D8D3AE0A-7C7F-4298-A981-363435A4F33E	NY	SD
D8D6532D-8AAC-45FC-856B-A8AC6FF73CDB	SD	SJ
D8D7042D-93E5-4101-9718-ECCC357A1EDE	NJ	NK
D8E83F12-7416-4B6B-BF5E-6F10FB8D1F7D	SM	SN
D902E461-85FD-4C4F-812C-ABC0F9C41ABC	SD	SJ
D926E75B-B20C-4315-8E0B-B13379D4BE55	SH	SJ
D9326CC4-2F04-467A-ABD1-3017C4E393FB	SS	SX
D938525C-1F2B-4573-9914-DABE6C55AF2E	SJ	SO
D938A2F3-261A-4E69-91DA-408645456F81	SU	SZ
D93DBCF5-2962-470C-AF15-5357718175C5	SJ	SK
D9530A91-6C32-4BBA-8501-5D2587F91587	TL	TM
D9706359-006A-4AAA-B023-866517D4F83F	SJ	SK
D977B0C9-51DD-435E-A254-6D3B4D9B64F1	SU	SZ
D9A947B8-EC83-438C-96E8-3E8F7EEE06AB	NM	NR
D9B1A978-C3DB-4DCA-914B-7CE660A128BF	SP	TL
D9B909A3-5AF8-45B7-A56E-E0BE5F1EEB82	TL	TM
D9BFB6DF-226C-4DB2-BB0B-9E6FF9ABF612	SO	SP
D9C53CF3-42BB-4CED-994F-AD985F7E02DA	NS	NT
D9E2C542-61D3-4DB9-A2C0-57DB98B71B22	ST	SY
D9E431E8-70E4-44C0-B697-DF270FC311A2	NX	NY
D9E43539-5560-4981-AB43-0B27D41A1002	TG	TM
DA07F5A2-E27B-40B6-A713-42BAFFBC0FAB	TG	TM
DA15D616-7182-46B2-B793-6BFC33F09A3D	NX	NY
DA1B0120-FD52-4BFE-8F05-D42872C2C34A	TG	TM
DA27BD2B-8090-4450-B8F9-446BE2F5C066	SO	SP
DA351DC8-5000-4021-8631-88204399447A	SE	TA
DA3EEA37-C8E0-45A9-9331-9BE68343E34A	SO	SP
DA46B791-B731-4036-B11E-32F021FDC300	TG	TM
DA528CD0-4861-4D0D-A579-24644D2B9B65	TL	TQ
DA5ED402-C429-4ABC-A51A-F97A7168F559	NO	NT
DA5EE7F5-8EFB-44DD-942A-572EC92AA8CB	SU	SZ
DA673E14-17F5-43C8-B4C1-79957B767B34	TF	TL
DA72D27C-B93A-473F-B2DF-84E4D5A7C7D6	TL	TM
DA7ECEC6-0273-414F-8C8D-9A7D5B3C9B3F	SK	SP
DAA05C8E-5D4D-428D-8FA5-8624EEE17674	TQ	TR
DAA39D74-BEF2-43BB-BF90-5EAB7965878C	SE	TA
DAA3F455-ABD7-499B-A2BB-0D2C24A43E79	NN	NO
DAA45DCB-7868-4785-8C5E-BE941BAD26DA	SD	SE
DAA708D7-C8A2-4BAD-AEE1-690739F25A10	NM	NN
DAAB6F48-6534-45E6-AE83-78F534532EFD	SD	SJ
DAB2A4AE-8422-4EBA-B86A-7BB1D4286436	NT	NU
DABEC811-D5A2-4BA6-B38A-183240D8B054	SD	SJ
DAD6B7A4-8229-4620-9DDC-873DE749C062	SD	SJ
DAEC00CD-AE47-4C95-A605-37DD723B9050	TF	TL
DAF702A9-679B-4450-8B71-42B36FA7C6CC	SY	SZ
DB17D558-A053-48B7-B81B-BCB2B50B4EFD	SN	SS
DB2C5040-67AC-488A-A267-1A1A331A4D2D	SS	ST
DB325B1E-A32C-40FC-AA26-75FB88B1773E	SD	SJ
DB32C38D-74CD-4003-8F9C-F965BEF94E8D	SK	TF
DB350A50-C95F-436A-A08B-4B19F7C4CAE1	SP	TL
DB44F1FC-1D2F-4132-9C01-F8397ABC31A0	SP	SU
DB5464D4-82FB-4D8D-ADF0-1E028D18F7DC	TG	TM
DB54B5CE-9525-4BBD-BBE1-BAA16884F062	TQ	TR
DB65BE24-F58C-4260-B1CF-72A92411605D	SM	SN
DB69F518-24BD-4E9C-98DB-6F84D57C0443	TL	TQ
DB725953-3FD8-4960-8E12-1D4202A094A8	SN	SO
DB792219-89C8-4496-B368-D092E041D194	SD	SJ
DB7B5A92-0891-4353-B192-87EA91AD2AD9	ST	SU
DB8A1E11-38F3-445F-A061-ECF0FC76FBD3	SJ	SO
DB8DE90A-6563-4B6C-BD60-1233AACBBC1D	TL	TQ
DBA6CFDA-F9BF-4528-95B3-D80D6807503C	TL	TQ
DBAA3B57-A13B-4CF4-89A1-D86C3B5F2166	TG	TM
DBB16AB9-F79D-4005-998D-7F418D55AEE1	SK	TF
DBB55BE1-D6A2-4170-840F-64107554A939	SJ	SK
DBCBA6C4-39D8-4532-9D5A-C27F160A5F81	SJ	SK
DBD59CE0-BF5B-4A65-A1F9-78744DAED748	NY	SD
DBE72B7F-DAF8-482E-ADAF-F2A70E6F59A5	ST	SU
DBFEBD98-B23F-4159-A0C1-68F094C510EB	SU	SZ
DBFF86BE-D3D5-4251-9A00-387E4E624BD5	SM	SR
DC0CC5FA-5ECD-431C-B9F5-58A6859A797B	NH	NN
DC13278C-15C0-438E-BEC7-6D9BCF26822B	SP	TL
DC3989FA-13B3-484D-91D7-C2BBAE0FC2BF	SD	SJ
DC4AEE1F-175C-4028-9A1E-95D5EBCF41C2	NC	ND
DC4B2076-9FC7-4BA1-AB42-E9C8F0732471	TL	TQ
DC4E3A4F-39A0-4A33-9EAF-B79DE7DFEE05	NO	NT
DC4EB70E-C59A-49E8-AC6C-AB0B7B940742	TF	TL
DC6CC82E-E232-4CAC-937D-54BE048D4960	TL	TM
DC8515CA-16BA-4016-A0AF-10F2B3AA97E0	NM	NN
DC9ED3DA-5A94-4543-A233-C59AE2E037FE	SN	SS
DC9F3A89-8B0A-4D58-8F51-B69FA2117D56	TL	TM
DCAB0433-84F7-4157-A641-AE41EB56450C	TQ	TV
DCB72D86-5AFF-4DCC-84EC-4C44036E9616	SJ	SK
DCC63CFA-B31A-4FE6-9E55-11A6C66A3395	NY	SD
DCC9AB70-ECE5-4BDC-B87C-9D182BF64075	NT	NY
DCD6D632-AB3B-4A3D-8CFE-6B57250F28F8	TQ	TR
DCED933F-FF9C-4405-B447-E16F3BAE27AB	SJ	SO
DCFB848D-5B57-4D90-B1F2-7EB1E1646AC0	SP	TL
DD08AAB7-3C18-4717-ADFD-591F42C7B530	SD	SJ
DD14C66C-DE5F-49FC-B367-BEE1395674DE	NN	NO
DD280A6D-9F74-4A06-B93E-20DB7B5DA86A	TF	TL
DD2AFD36-7C7E-436D-9F29-63823B5EABC3	NJ	NO
DD3462BC-E4A5-4949-88EA-46F6C57EC099	SW	SX
DD384CDA-D16B-4709-BC05-16A822E42453	SS	SX
DD3D480A-B183-4FB1-9FD1-DCCD94FDD245	NR	NS
DD76B089-0D56-4883-94D2-F8D1716E44FA	SU	SZ
DD7BE603-199B-45E6-B65C-B1FDE3BC61BC	SJ	SO
DD8B07A2-24F1-42A6-AB86-5AB5134BA1D3	SD	SJ
DD9A7DB1-ED5A-424E-8EF5-84D5C5000F17	SO	SP
DDAE1887-D123-445A-B8AC-39101B02926F	SJ	SK
DDAF196A-8F96-44A0-96A2-9B8EF5CFF6EE	TF	TL
DDB3117E-6A26-4CE7-8A53-8376EAF71AEC	SE	TA
DDBF8CD5-8926-4DFB-B464-ED91BE583CE7	SO	SP
DDC26450-4A2D-4360-8AAD-1EF72750A1FD	SK	SP
DDDD48AF-7B95-4D57-9A07-DF128823FE12	NR	NS
DE014C1E-F254-414C-97BB-FBF7679F8EDB	NX	NY
DE0299FB-35CF-4B56-8B22-1B51C53C991D	SD	SJ
DE04C19F-15D9-4E7A-BBB4-FA657F2551FC	SX	SY
DE05B9CB-374B-4FC1-9F1A-4B4A293A99DD	ST	SY
DE087A76-4741-423E-B2DE-42FC5954D0F9	SO	SP
DE245F45-3D46-4FF2-9C3C-0026F5320B17	TL	TM
DE24D155-1F11-436D-AC71-27F7098F36FE	SO	SP
DE269C0D-DB3D-4E34-8A9B-ADBB6AFCC148	SK	TF
DE31D8C7-4480-4873-BA61-0D0545152A85	NN	NS
DE32C5D1-47DE-46D7-B694-57CF0EA1B912	TL	TQ
DE3408A1-5377-47DC-A9C0-A7D9719A0023	SS	SX
DE35BB5C-468B-4C83-A6CF-4268F66D5F26	SD	SJ
DE3A1482-BCB7-4CC4-9184-60818988379F	NN	NO
DE437F96-966A-4F8E-867E-4A5B383BC996	TL	TQ
DE439C81-B260-48B4-B2AE-939AA9D16108	SJ	SK
DE45FC93-98B6-4DD2-9961-4D5E19BFAFB4	NL	NM
DE48F3D6-9A40-4189-A6EC-34FD401DD945	SS	SX
DE4A8385-28D2-48E5-A9A1-FE4511368161	SE	TA
DE50829B-E556-4138-AA73-4375763F4226	SE	TA
DE5D6D15-B562-44AE-B852-6FAD2D2B9043	SD	SE
DE704430-35E0-4540-8764-20F62357EC24	SY	SZ
DE7688B0-FDC7-412A-9032-699E58CCA00B	SJ	SO
DE966276-B437-48D1-8007-C3F267370837	NO	NT
DE9E1058-379F-4A32-AF06-7FE7BF695DAF	SP	SU
DEA1D864-B698-4D18-92B9-2D525A0543CA	TL	TM
DEAA79B7-AE23-4821-B191-292A9729E539	TF	TL
DEB0C180-5F00-46DD-81DE-27DD89FE8B47	TG	TM
DEB75D52-AD11-49F2-89A4-2FA61C4C2AE9	TL	TQ
DEBA143B-2AB4-45C9-8D61-0661D4FB7038	NU	NZ
